InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
568134,20977,36 PENCILS TUBE WOODLAND,1,2011-09-23 17:02:00,2.46,,United Kingdom
565315,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-09-02 12:51:00,4.95,14019.0,United Kingdom
565408,22113,GREY HEART HOT WATER BOTTLE,1,2011-09-04 11:12:00,4.25,16813.0,United Kingdom
546892,22508,DOORSTOP RETROSPOT HEART,1,2011-03-17 18:20:00,7.46,,United Kingdom
542909,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,96,2011-02-01 15:35:00,7.65,16716.0,United Kingdom
570825,23168,CLASSIC CAFE SUGAR DISPENSER,36,2011-10-12 12:59:00,1.04,18229.0,United Kingdom
577495,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-11-20 12:20:00,6.95,14704.0,United Kingdom
538153,20725,LUNCH BAG RED RETROSPOT,4,2010-12-09 16:31:00,5.06,,United Kingdom
563842,21452,TOADSTOOL MONEY BOX,6,2011-08-19 13:54:00,2.95,13871.0,United Kingdom
574941,22111,SCOTTIE DOG HOT WATER BOTTLE,41,2011-11-07 17:42:00,12.95,,United Kingdom
559421,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-07-08 11:55:00,1.95,12648.0,Germany
571433,23438, RED SPOT GIFT BAG LARGE,24,2011-10-17 13:19:00,1.25,13015.0,United Kingdom
570638,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-10-11 12:36:00,1.25,17888.0,United Kingdom
536837,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 18:15:00,5.95,14395.0,United Kingdom
579458,22121,NOEL WOODEN BLOCK LETTERS ,1,2011-11-29 14:38:00,5.95,16549.0,United Kingdom
541871,22077,6 RIBBONS RUSTIC CHARM,1,2011-01-24 09:41:00,3.29,,United Kingdom
547248,22630,DOLLY GIRL LUNCH BOX,1,2011-03-22 09:23:00,4.13,,United Kingdom
571500,23351,ROLL WRAP 50'S CHRISTMAS,2,2011-10-17 15:09:00,1.25,,United Kingdom
561209,21625,VINTAGE UNION JACK APRON,1,2011-07-25 16:57:00,4.13,,United Kingdom
572399,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-10-24 11:56:00,1.25,15628.0,United Kingdom
536557,22468,BABUSHKA LIGHTS STRING OF 10,1,2010-12-01 14:41:00,6.75,17841.0,United Kingdom
578977,22306,SILVER MUG BONE CHINA TREE OF LIFE,3,2011-11-27 15:18:00,1.06,17231.0,United Kingdom
557276,22432,WATERING CAN PINK BUNNY,6,2011-06-19 12:05:00,1.95,16931.0,United Kingdom
570086,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-10-07 11:22:00,1.65,17086.0,United Kingdom
564186,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2011-08-23 15:20:00,7.95,15755.0,United Kingdom
571566,23375,50'S CHRISTMAS PAPER GIFT BAG,10,2011-10-18 10:19:00,0.82,13594.0,United Kingdom
537391,22938,CUPCAKE LACE PAPER SET 6,8,2010-12-06 13:53:00,1.95,16550.0,United Kingdom
563377,21754,HOME BUILDING BLOCK WORD,1,2011-08-16 10:44:00,5.95,15002.0,United Kingdom
541695,22110,BIRD HOUSE HOT WATER BOTTLE,4,2011-01-20 18:01:00,3.29,,United Kingdom
543836,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-02-14 10:52:00,1.25,15236.0,United Kingdom
544676,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,2011-02-22 16:03:00,1.25,17841.0,United Kingdom
577161,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-11-18 10:18:00,4.95,18210.0,United Kingdom
554074,21989,PACK OF 20 SKULL PAPER NAPKINS,6,2011-05-22 11:28:00,0.85,13230.0,United Kingdom
561209,22303,COFFEE MUG APPLES DESIGN,1,2011-07-25 16:57:00,4.96,,United Kingdom
571046,15056P,EDWARDIAN PARASOL PINK,1,2011-10-13 13:35:00,5.95,18096.0,United Kingdom
564729,23321,SMALL WHITE HEART OF WICKER,10,2011-08-28 12:44:00,1.65,13137.0,United Kingdom
579408,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-29 12:34:00,4.95,14701.0,United Kingdom
556083,75049L,LARGE CIRCULAR MIRROR MOBILE,10,2011-06-08 15:23:00,2.46,,United Kingdom
553549,85132C,CHARLIE AND LOLA FIGURES TINS,1,2011-05-17 16:09:00,5.79,,United Kingdom
546784,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-17 09:49:00,0.55,18189.0,United Kingdom
541872,37449,CERAMIC CAKE STAND + HANGING CAKES,1,2011-01-24 09:52:00,9.95,14796.0,United Kingdom
541260,22822,CREAM WALL PLANTER HEART SHAPED,1,2011-01-16 15:44:00,5.95,16059.0,United Kingdom
551467,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-04-28 16:20:00,1.25,12600.0,Germany
565491,23311,VINTAGE CHRISTMAS STOCKING ,48,2011-09-05 11:41:00,2.55,13881.0,United Kingdom
581134,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-12-07 13:12:00,0.55,16368.0,United Kingdom
569524,22296,HEART IVORY TRELLIS LARGE,1,2011-10-04 14:42:00,1.65,14506.0,United Kingdom
538032,22465,HANGING METAL STAR LANTERN,12,2010-12-09 12:59:00,1.65,14479.0,United Kingdom
576686,21741,COSY SLIPPER SHOES LARGE GREEN,1,2011-11-16 12:08:00,2.95,16916.0,United Kingdom
573123,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-10-27 16:23:00,1.25,13654.0,United Kingdom
553462,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-05-17 10:57:00,2.95,17147.0,United Kingdom
580399,47567B,TEA TIME KITCHEN APRON,3,2011-12-04 11:45:00,5.95,13471.0,United Kingdom
568163,21591,COSY HOUR CIGAR BOX MATCHES ,24,2011-09-25 12:34:00,1.25,14540.0,United Kingdom
570127,22700,BLACK AND WHITE DOG BOWL,3,2011-10-07 13:17:00,2.95,16900.0,United Kingdom
548893,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-04-04 15:54:00,4.96,,United Kingdom
574710,23409,PHOTO FRAME LINEN AND LACE LARGE,2,2011-11-06 14:17:00,3.75,15427.0,United Kingdom
541592,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,2011-01-19 15:08:00,5.79,,United Kingdom
575491,22728,ALARM CLOCK BAKELIKE PINK,2,2011-11-09 17:47:00,3.75,15531.0,United Kingdom
559139,16237,SLEEPING CAT ERASERS,90,2011-07-06 13:41:00,0.16,15061.0,United Kingdom
562033,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-02 08:49:00,4.95,15410.0,United Kingdom
569028,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-09-30 10:20:00,0.39,14911.0,EIRE
559489,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-07-08 13:52:00,5.79,,United Kingdom
548728,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-04-04 09:55:00,0.85,13198.0,United Kingdom
577341,84991,60 TEATIME FAIRY CAKE CASES,24,2011-11-18 15:00:00,0.55,16279.0,United Kingdom
573364,22585,PACK OF 6 BIRDY GIFT TAGS,4,2011-10-30 13:09:00,1.25,14710.0,United Kingdom
576339,22810,SET OF 6 T-LIGHTS SNOWMEN,11,2011-11-14 15:27:00,5.79,14096.0,United Kingdom
560018,21086,SET/6 RED SPOTTY PAPER CUPS,2,2011-07-14 12:52:00,0.65,15987.0,United Kingdom
564496,23203,JUMBO BAG VINTAGE DOILY ,10,2011-08-25 14:21:00,2.08,13050.0,United Kingdom
539321,22152,PLACE SETTING WHITE STAR,10,2010-12-16 19:19:00,0.42,14723.0,United Kingdom
567850,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-09-22 13:18:00,1.65,15067.0,United Kingdom
547357,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,2011-03-22 12:15:00,0.85,17613.0,United Kingdom
559928,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-07-14 08:52:00,1.95,12405.0,Finland
539730,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-12-21 14:54:00,1.25,13487.0,United Kingdom
564065,22110,BIRD HOUSE HOT WATER BOTTLE,6,2011-08-22 15:05:00,2.55,15150.0,United Kingdom
560782,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-07-21 10:10:00,4.95,14769.0,United Kingdom
540248,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2011-01-05 15:57:00,2.55,15034.0,United Kingdom
537135,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2010-12-05 12:35:00,1.95,17059.0,United Kingdom
546089,23002,TRAVEL CARD WALLET SKULLS,24,2011-03-09 11:44:00,0.42,17864.0,United Kingdom
566694,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-09-14 11:50:00,1.95,16401.0,United Kingdom
556263,21394,RED POLKADOT BEAKER ,6,2011-06-09 18:41:00,0.39,13969.0,United Kingdom
549155,21533,RETROSPOT LARGE MILK JUG,1,2011-04-06 17:08:00,9.96,,United Kingdom
570677,23199,JUMBO BAG APPLES,3,2011-10-11 15:10:00,2.08,12836.0,United Kingdom
569881,90014C,,-8,2011-10-06 15:14:00,0.0,,United Kingdom
557153,23170,REGENCY TEA PLATE ROSES ,3,2011-06-17 11:07:00,1.65,13735.0,United Kingdom
C557876,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-06-23 13:10:00,4.95,18223.0,United Kingdom
570187,22562,MONSTERS STENCIL CRAFT,1,2011-10-07 15:09:00,2.46,,United Kingdom
548158,22697,GREEN REGENCY TEACUP AND SAUCER,9,2011-03-29 13:28:00,2.95,15906.0,United Kingdom
553738,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-05-19 08:55:00,1.69,17469.0,United Kingdom
542603,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,2011-01-30 12:09:00,2.95,16985.0,United Kingdom
542406,21754,HOME BUILDING BLOCK WORD,3,2011-01-27 16:13:00,5.95,17757.0,United Kingdom
571938,20972,PINK CREAM FELT CRAFT TRINKET BOX ,24,2011-10-20 09:32:00,1.25,13669.0,United Kingdom
537465,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-07 10:32:00,3.95,17735.0,United Kingdom
572307,22141,CHRISTMAS CRAFT TREE TOP ANGEL,11,2011-10-23 15:23:00,2.1,16905.0,United Kingdom
553485,22464,HANGING METAL HEART LANTERN,12,2011-05-17 12:25:00,1.65,13208.0,United Kingdom
571123,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-10-14 09:35:00,1.65,14856.0,United Kingdom
549101,84849B,FAIRY SOAP SOAP HOLDER,1,2011-04-06 11:34:00,1.69,14606.0,United Kingdom
565930,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-09-08 10:32:00,1.45,12685.0,France
547418,23176,ABC TREASURE BOOK BOX ,1,2011-03-23 10:25:00,2.25,13148.0,United Kingdom
543190,22084,PAPER CHAIN KIT EMPIRE,1,2011-02-04 11:52:00,2.95,17226.0,United Kingdom
573585,23158,SET OF 5 LUCKY CAT MAGNETS ,2,2011-10-31 14:41:00,4.13,,United Kingdom
571274,84836,ZINC METAL HEART DECORATION,12,2011-10-16 12:25:00,1.25,16934.0,United Kingdom
561245,84660c,PINK STITCHED WALL CLOCK,1,2011-07-26 11:27:00,7.46,,United Kingdom
553141,22522,CHILDS GARDEN FORK BLUE ,1,2011-05-13 13:01:00,0.85,15907.0,United Kingdom
580729,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-12-05 17:24:00,1.63,,United Kingdom
565649,21467,CHERRY CROCHET FOOD COVER,1,2011-09-05 16:27:00,3.75,16712.0,United Kingdom
581164,21411,GINGHAM HEART  DOORSTOP RED,2,2011-12-07 14:34:00,1.95,14395.0,United Kingdom
547002,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-03-18 14:02:00,1.25,12878.0,United Kingdom
571030,22908,PACK OF 20 NAPKINS RED APPLES,24,2011-10-13 12:26:00,0.85,12876.0,Belgium
577071,23598,PAPER BUNTING VINTAGE PARTY,5,2011-11-17 14:56:00,2.95,13969.0,United Kingdom
543194,21355,,-217,2011-02-04 12:25:00,0.0,,United Kingdom
554098,21787,RAIN PONCHO RETROSPOT,7,2011-05-22 13:01:00,0.85,14769.0,United Kingdom
550130,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-04-14 13:17:00,0.85,14390.0,United Kingdom
559162,21930,JUMBO STORAGE BAG SKULLS,2,2011-07-06 16:29:00,4.13,,United Kingdom
557299,23168,CLASSIC SUGAR DISPENSER,12,2011-06-19 13:56:00,1.25,13047.0,United Kingdom
566534,84997d,CHILDRENS CUTLERY POLKADOT PINK,5,2011-09-13 11:32:00,8.29,,United Kingdom
577742,20961,STRAWBERRY BATH SPONGE ,1,2011-11-21 13:41:00,1.25,13755.0,United Kingdom
561036,23240,SET OF 4 KNICK KNACK TINS DOILEY ,2,2011-07-24 11:54:00,4.15,13137.0,United Kingdom
547658,82599,FANNY'S REST STOPMETAL SIGN,1,2011-03-24 13:04:00,2.1,13736.0,United Kingdom
567474,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-09-20 12:53:00,0.95,13448.0,United Kingdom
540943,85064,CREAM SWEETHEART LETTER RACK,1,2011-01-12 12:31:00,5.45,17841.0,United Kingdom
557315,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,2011-06-19 16:02:00,1.45,15535.0,United Kingdom
563248,22077,6 RIBBONS RUSTIC CHARM,3,2011-08-15 11:30:00,1.65,14702.0,United Kingdom
539215,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2010-12-16 12:42:00,0.85,15574.0,United Kingdom
581425,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-12-08 15:31:00,0.55,14796.0,United Kingdom
557287,84849D,HOT BATHS SOAP HOLDER,2,2011-06-19 12:47:00,1.69,18109.0,United Kingdom
573093,22736,RIBBON REEL MAKING SNOWMEN ,1,2011-10-27 14:38:00,1.65,18283.0,United Kingdom
567944,35970,ZINC FOLKART SLEIGH BELLS,6,2011-09-22 19:54:00,1.69,14562.0,United Kingdom
571498,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-10-17 15:06:00,1.45,17841.0,United Kingdom
C571855,22429,ENAMEL MEASURING JUG CREAM,-3,2011-10-19 13:36:00,4.25,17462.0,United Kingdom
C562375,22980,PANTRY SCRUBBING BRUSH,-48,2011-08-04 14:46:00,1.45,14911.0,EIRE
549831,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-04-12 13:10:00,1.25,14844.0,United Kingdom
576617,22560,TRADITIONAL MODELLING CLAY,2,2011-11-15 16:57:00,2.46,,United Kingdom
566010,20618,QUEEN OF THE SKIES PASSPORT COVER ,2,2011-09-08 12:05:00,2.1,13700.0,United Kingdom
574856,84884a,ANT WHITE WIRE HEART SPIRAL,2,2011-11-07 12:06:00,8.29,,United Kingdom
568993,82616B,FRAPPUCINO SCARF KNITTING KIT,12,2011-09-29 16:51:00,1.25,15062.0,United Kingdom
541256,21455,PAINTED YELLOW WOODEN DAISY,12,2011-01-16 14:36:00,0.85,13048.0,United Kingdom
575661,22077,6 RIBBONS RUSTIC CHARM,10,2011-11-10 14:39:00,1.95,12617.0,France
576212,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-11-14 12:45:00,2.49,18082.0,United Kingdom
549722,84992,72 SWEETHEART FAIRY CAKE CASES,4,2011-04-11 15:59:00,0.55,17236.0,United Kingdom
555851,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,4,2011-06-07 13:37:00,0.65,13050.0,United Kingdom
551387,21535,RED RETROSPOT SMALL MILK JUG,6,2011-04-28 11:40:00,2.55,14240.0,United Kingdom
580915,23583,LUNCH BAG PAISLEY PARK  ,10,2011-12-06 13:45:00,1.65,17705.0,United Kingdom
538351,20676,RED RETROSPOT BOWL,1,2010-12-10 15:17:00,3.36,,United Kingdom
556229,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-09 14:43:00,0.85,12839.0,United Kingdom
555921,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-06-07 16:42:00,2.55,15449.0,United Kingdom
541221,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,4,2011-01-14 14:28:00,6.63,,United Kingdom
551009,22502,PICNIC BASKET WICKER SMALL,4,2011-04-26 09:50:00,8.29,,United Kingdom
572035,23176,ABC TREASURE BOOK BOX ,72,2011-10-20 12:03:00,1.95,14646.0,Netherlands
557892,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-06-23 14:11:00,0.55,14534.0,United Kingdom
543046,22778,GLASS CLOCHE SMALL,4,2011-02-03 09:37:00,3.95,13873.0,United Kingdom
555872,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-06-07 15:04:00,1.25,13395.0,United Kingdom
544586,21902,"KEY FOB , FRONT  DOOR ",6,2011-02-21 15:04:00,0.65,17338.0,United Kingdom
562031,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-08-01 17:37:00,2.08,16984.0,United Kingdom
567183,22551,PLASTERS IN TIN SPACEBOY,2,2011-09-18 15:32:00,1.65,14769.0,United Kingdom
567483,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-09-20 13:45:00,4.95,16584.0,United Kingdom
566221,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,2011-09-09 16:13:00,4.96,,United Kingdom
572324,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,468,2011-10-24 09:52:00,0.39,14607.0,United Kingdom
540504,21903,MAN FLU METAL SIGN,4,2011-01-09 11:02:00,2.1,13668.0,United Kingdom
581191,22728,ALARM CLOCK BAKELIKE PINK,1,2011-12-07 16:56:00,3.75,17449.0,United Kingdom
549991,21137,BLACK RECORD COVER FRAME,12,2011-04-14 08:13:00,3.75,18229.0,United Kingdom
C540860,35400,WOODEN BOX ADVENT CALENDAR ,-1,2011-01-12 11:04:00,8.95,15953.0,United Kingdom
570179,22079,RIBBON REEL HEARTS DESIGN ,10,2011-10-07 14:27:00,1.65,17509.0,United Kingdom
557217,22627,MINT KITCHEN SCALES,2,2011-06-17 12:30:00,8.5,17426.0,United Kingdom
548516,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-03-31 16:28:00,5.79,,United Kingdom
555949,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-06-08 10:50:00,1.25,16626.0,United Kingdom
543279,84050,PINK HEART SHAPE EGG FRYING PAN,4,2011-02-06 14:46:00,1.65,17105.0,United Kingdom
565238,21931,JUMBO STORAGE BAG SUKI,10,2011-09-02 09:48:00,2.08,16945.0,United Kingdom
570087,21243,PINK  POLKADOT PLATE ,2,2011-10-07 11:26:00,3.29,,United Kingdom
538095,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-12-09 14:55:00,9.95,17097.0,Spain
558113,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-06-27 08:48:00,1.25,14911.0,EIRE
540604,20775,DAISY NOTEBOOK ,6,2011-01-10 11:38:00,1.65,15326.0,United Kingdom
C581145,M,Manual,-1,2011-12-07 13:48:00,9.95,17490.0,United Kingdom
555851,23177,TREASURE ISLAND BOOK BOX,1,2011-06-07 13:37:00,2.25,13050.0,United Kingdom
C570301,M,Manual,-1,2011-10-10 12:04:00,682.05,16900.0,United Kingdom
574298,23203,JUMBO BAG VINTAGE DOILY ,2,2011-11-03 15:56:00,4.13,,United Kingdom
572669,23369,SET 36 COLOUR PENCILS LOVE LONDON,2,2011-10-25 13:10:00,1.25,16549.0,United Kingdom
546079,22962,JAM JAR WITH PINK LID,6,2011-03-09 11:05:00,0.85,14534.0,United Kingdom
578024,23355,HOT WATER BOTTLE KEEP CALM,4,2011-11-22 13:27:00,4.95,12705.0,Germany
560926,20978,36 PENCILS TUBE SKULLS,1,2011-07-22 09:20:00,2.46,,United Kingdom
568718,23283,DOORMAT VINTAGE LEAF,20,2011-09-28 16:17:00,4.58,18102.0,United Kingdom
574846,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-11-07 11:59:00,1.45,14702.0,United Kingdom
577258,23321,SMALL WHITE HEART OF WICKER,3,2011-11-18 12:27:00,1.65,16764.0,United Kingdom
567161,85099F,JUMBO BAG STRAWBERRY,100,2011-09-18 10:46:00,1.79,15947.0,United Kingdom
547382,84946,ANTIQUE SILVER T-LIGHT GLASS,2,2011-03-22 15:31:00,1.25,15457.0,United Kingdom
556243,21576,LETS GO SHOPPING COTTON TOTE BAG,2,2011-06-09 16:07:00,4.96,,United Kingdom
577609,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-11-21 09:51:00,0.83,12349.0,Italy
574682,22479,DAISY GARDEN MARKER,1,2011-11-06 12:44:00,1.25,14963.0,United Kingdom
567707,23503,PLAYING CARDS KEEP CALM & CARRY ON,36,2011-09-22 09:52:00,1.25,14676.0,United Kingdom
546562,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-03-15 10:45:00,3.75,16293.0,United Kingdom
555579,10125,MINI FUNKY DESIGN TAPES,1,2011-06-05 16:02:00,0.85,13983.0,United Kingdom
574657,22993,SET OF 4 PANTRY JELLY MOULDS,3,2011-11-06 11:43:00,1.25,13772.0,United Kingdom
571737,22077,6 RIBBONS RUSTIC CHARM,12,2011-10-19 10:31:00,1.95,14367.0,United Kingdom
581019,79051A,SMOKEY GREY COLOUR GLASS,24,2011-12-07 10:11:00,0.29,14794.0,United Kingdom
567610,23203,JUMBO BAG VINTAGE DOILY ,100,2011-09-21 11:30:00,1.79,17511.0,United Kingdom
542610,22779,WOODEN OWLS LIGHT GARLAND ,7,2011-01-30 14:05:00,4.25,13148.0,United Kingdom
538657,22834,HAND WARMER BABUSHKA DESIGN,4,2010-12-13 15:26:00,2.1,15867.0,United Kingdom
573994,22155,STAR DECORATION RUSTIC,48,2011-11-02 11:23:00,0.42,17135.0,United Kingdom
568139,22419,LIPSTICK PEN RED,12,2011-09-25 10:46:00,0.42,13083.0,United Kingdom
546091,22501,PICNIC BASKET WICKER LARGE,2,2011-03-09 11:53:00,9.95,14936.0,Channel Islands
571105,22731,3D CHRISTMAS STAMPS STICKERS ,2,2011-10-13 16:01:00,1.25,17614.0,United Kingdom
536982,21976,PACK OF 60 MUSHROOM CAKE CASES,5,2010-12-03 14:27:00,2.13,,United Kingdom
536544,22580,ADVENT CALENDAR GINGHAM SACK,1,2010-12-01 14:32:00,11.87,,United Kingdom
562772,22390,PAPERWEIGHT CHILDHOOD MEMORIES,2,2011-08-09 12:07:00,2.55,13097.0,United Kingdom
552695,21907,I'M ON HOLIDAY METAL SIGN,12,2011-05-10 15:31:00,2.1,16320.0,Unspecified
540468,22037,ROBOT BIRTHDAY CARD,3,2011-01-07 13:55:00,0.85,,United Kingdom
544812,21936,RED RETROSPOT PICNIC BAG,1,2011-02-23 15:58:00,5.79,,United Kingdom
570674,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,2011-10-11 14:59:00,0.38,14911.0,EIRE
544685,22692,DOORMAT WELCOME TO OUR HOME,2,2011-02-22 17:13:00,7.95,13285.0,United Kingdom
580097,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-12-01 14:58:00,12.5,14216.0,United Kingdom
575631,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2011-11-10 13:41:00,0.83,15184.0,United Kingdom
579508,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,2011-11-29 16:33:00,0.83,,United Kingdom
577482,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-11-20 11:43:00,1.65,16762.0,United Kingdom
576607,22750,FELTCRAFT PRINCESS LOLA DOLL,8,2011-11-15 15:42:00,3.75,12474.0,Germany
564536,22972,CHILDREN'S SPACEBOY MUG,6,2011-08-25 15:12:00,1.65,13159.0,United Kingdom
560772,22820,GIFT BAG BIRTHDAY,17,2011-07-20 16:12:00,0.42,,United Kingdom
567981,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-09-23 11:22:00,7.46,,United Kingdom
566282,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-09-11 14:29:00,2.1,15782.0,United Kingdom
569918,21914,BLUE HARMONICA IN BOX ,12,2011-10-06 17:03:00,1.25,15766.0,United Kingdom
536597,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2010-12-01 17:35:00,0.85,18011.0,United Kingdom
542794,21990,MODERN FLORAL STATIONERY SET,2,2011-02-01 10:56:00,2.46,,United Kingdom
560605,22616,PACK OF 12 LONDON TISSUES ,432,2011-07-20 09:30:00,0.25,17306.0,United Kingdom
566520,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-09-13 11:26:00,1.25,17757.0,United Kingdom
576396,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-11-15 10:41:00,2.08,16164.0,United Kingdom
574269,22727,ALARM CLOCK BAKELIKE RED ,4,2011-11-03 14:27:00,3.75,15570.0,United Kingdom
568567,22219,LOVEBIRD HANGING DECORATION WHITE ,5,2011-09-27 18:41:00,1.63,,United Kingdom
551250,22896,PEG BAG APPLES DESIGN,1,2011-04-27 12:00:00,2.55,17841.0,United Kingdom
573019,22193,RED DINER WALL CLOCK,2,2011-10-27 12:33:00,8.5,15145.0,United Kingdom
559796,20677,PINK POLKADOT BOWL,2,2011-07-12 13:30:00,2.46,,United Kingdom
560433,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-07-18 15:49:00,4.13,,United Kingdom
540977,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1,2011-01-12 15:01:00,3.36,,United Kingdom
569847,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-10-06 13:45:00,8.5,14116.0,United Kingdom
542269,20749,ASSORTED COLOUR MINI CASES,2,2011-01-27 09:33:00,7.95,14442.0,Channel Islands
544970,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-25 11:33:00,1.45,13362.0,United Kingdom
564743,23002,TRAVEL CARD WALLET SKULLS,1,2011-08-28 15:17:00,0.42,14606.0,United Kingdom
568198,21165,BEWARE OF THE CAT METAL SIGN ,2,2011-09-25 14:52:00,1.69,16771.0,United Kingdom
545183,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-02-28 14:59:00,2.1,15570.0,United Kingdom
571640,23103,JINGLE BELL HEART DECORATION,48,2011-10-18 12:01:00,1.65,17203.0,United Kingdom
540798,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-01-11 12:11:00,0.29,17365.0,United Kingdom
564666,21484,CHICK GREY HOT WATER BOTTLE,4,2011-08-26 14:51:00,3.45,12492.0,Germany
573576,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-10-31 14:09:00,1.63,14096.0,United Kingdom
552661,23175,REGENCY MILK JUG PINK ,8,2011-05-10 15:04:00,3.25,14051.0,United Kingdom
538307,85014B,RED RETROSPOT UMBRELLA,1,2010-12-10 13:27:00,5.95,14667.0,United Kingdom
554701,15056BL,EDWARDIAN PARASOL BLACK,3,2011-05-26 09:33:00,5.95,12974.0,United Kingdom
537666,21832,CHOCOLATE CALCULATOR,1,2010-12-07 18:36:00,3.36,,United Kingdom
550765,22766,PHOTO FRAME CORNICE,8,2011-04-20 12:28:00,2.95,16103.0,United Kingdom
550915,21755,LOVE BUILDING BLOCK WORD,1,2011-04-21 13:30:00,5.95,13263.0,United Kingdom
575698,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-10 16:51:00,12.75,16094.0,United Kingdom
